LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,18-08-2015,"Animation, Action, Adventure, Family, Comedy", English,418584467,122800000,US,70
The Master,08-11-2012,Drama, English,29044338,37500000,AU,72
Cheese in the Trap,14-03-2018,"Romance, Drama, Thriller", Korean,567550440.2,72400000,KR,68
Cro Minion,08-12-2015,"Animation, Family", English,409447432.8,81300000,US,71
The Black Stallion,13-10-1979,"Family, Adventure", English,37799643,2700000,US,71
An Education,29-10-2009,"Drama, Romance", English,29652736,7500000,AU,69
Adventures in Babysitting,01-07-1987,Comedy, English,34368475,7000000,US,69
The Unforgiven,06-04-1960,"Romance, Western", English,163735760.2,5000000,US,63
Lying and Stealing,12-07-2019,"Crime, Comedy, Drama", English,84933995.2,3000000,US,59
Black Snake Moan,02-03-2007,Drama, English,10951153,15000000,US,69
Evangelion: Death (True)²,07-03-1998,"Animation, Science Fiction, Action, Drama", Japanese,611815622.8,152000000,JP,69
21 Grams,22-01-2004,"Drama, Crime, Thriller", English,59667625,20000000,AU,73
The Silencing,14-08-2020,"Action, Thriller", English,313921159,77400000,CA,65
Dragon Rider,01-01-2021,"Animation, Family, Adventure, Fantasy", English,3175644,17830000,AU,73
The Midnight Man,30-09-2016,Horror, English,431298841.2,70740000,CA,58
Half Brothers,04-12-2020,"Comedy, Drama", English,278794085.8,83800000,US,76
Hunt,22-09-2022,"Thriller, Action", Korean,206709979.4,17000000,AU,69
Call Boy,06-04-2018,Drama, Japanese,305560367.8,95600000,JP,65
In the Heights,11-06-2021,"Drama, Music, Romance", English,43646976,55000000,AU,73
Gone Baby Gone,18-09-2007,"Crime, Drama, Mystery", English,34359030,19000000,AU,73
Force of Execution,31-12-2013,"Action, Crime", English,988318,10000000,US,48
White Fang,28-03-2018,"Animation, Family", French,34729091,14000000,FR,73
Wanderlust,24-02-2012,"Comedy, Romance", English,24159934,32500000,AU,55
The Life of Jesus,04-06-1997,Drama, French,509726081,75500000,FR,67
Quigley Down Under,13-06-1991,Western, English,21413105,20000000,AU,67
I Still See You,24-04-2019,"Thriller, Fantasy", English,954561347.2,138000000,AU,66
An Affair: My Wife's Friend,17-05-2018,Romance, Korean,180591246.6,114500000,KR,45
Idol Seungha's R-Rated Film Shooting,24-06-2021,Drama, Korean,564158441.4,127200000,KR,75
Encino Man,27-08-1992,Comedy, English,40693477,7000000,AU,58
The Life of David Gale,21-02-2003,"Drama, Thriller, Crime", English,28920188,50000000,US,74
Great Expectations,30-01-1998,"Comedy, Drama, Romance", English,55494066,25000000,US,67
Big Top Scooby-Doo!,22-10-2012,"Family, Animation, Comedy, Mystery", English,731676563,149200000,US,79
6-Headed Shark Attack,18-08-2018,"Horror, Action, Science Fiction, TV Movie", English,470441838,141800000,US,50
The Dead Pool,12-07-1988,"Action, Crime, Thriller", English,37903295,20000000,US,63
Game of Love,27-10-2022,"Romance, Drama", English,652818078,63000000,IT,50
The Five-Year Engagement,03-05-2012,"Comedy, Romance", English,61623819,30000000,AU,58
A Princess for Christmas,03-12-2011,"Comedy, Family, TV Movie, Romance", English,338906962.6,94000000,US,71
The Sin,10-06-2004,"Action, Drama, Romance, Thriller", Thai,435195464.2,123200000,TH,60
The Great Hack,26-01-2019,Documentary, English,767228967.6,111600000,US,69
The Echo,25-05-2008,"Horror, Thriller, Drama, Mystery", English,124048,5000000,US,61
Romance of the West Chamber,09-10-1997,"History, Romance", Cantonese,821985126,76800000,HK,40
Fullmetal Alchemist the Movie: The Sacred Star of Milos,23-03-2012,"Adventure, Fantasy, Animation, Action, Science Fiction", Japanese,7401480,55024000,AU,69
Funny Face,13-02-1957,"Comedy, Romance", English,594575394.8,96140000,US,70
Jack Frost,10-12-1998,"Comedy, Family, Drama, Fantasy", English,34645374,50000000,AU,59
The Thing from Another World,05-04-1951,"Drama, Horror, Science Fiction", English,378013695.8,113000000,US,68
Hamlet: Bristol Old Vic Live,06-04-2023,, English,175269998.8,167540000,GB,0
"It's a Mad, Mad, Mad, Mad World",03-12-1964,"Action, Adventure, Comedy", English,60000000,9400000,AU,70
Grandma's Boy,06-01-2006,Comedy, English,6538177,5000000,US,66
Jay and Silent Bob Strike Back,31-01-2002,Comedy, English,33762400,22000000,AU,64
Magnolia,17-12-1999,Drama, English,48446802,37000000,US,77
Cellular,10-02-2005,"Action, Thriller", English,61453420,45000000,AU,64
Bruce Lee: A Warrior's Journey,08-10-2001,"Documentary, Action", English,832228087.4,117400000,GB,75
Vital Sign,09-04-2023,Drama, Chinese,175269998.8,174600000,HK,0
Glengarry Glen Ross,11-02-1993,"Crime, Drama, Mystery", English,10725650,12500000,AU,74
Pet,02-12-2016,"Horror, Thriller", English,22003,3970000,US,58
Fruits of Passion,03-06-1981,Drama, French,293773121,132600000,FR,54
The Last Letter from Your Lover,06-08-2021,"Drama, Romance", English,1451974,515001.4,GB,75
Jackass 2.5,18-12-2007,"Comedy, Documentary", English,662038398,148560000,US,61
Fidelity,31-10-2019,Drama, Russian,406434252.2,95000000,RU,69
Day of the Dead,08-04-2008,"Horror, Thriller, Action", English,0,18000000,US,52
Day of the Dead,08-04-2008,"Horror, Thriller, Action", English,34004262,3500000,US,52
Arthur,17-07-1981,"Comedy, Drama, Romance", English,47787943,40000000,US,65
The Land Before Time XII: The Great Day of the Flyers,27-02-2006,"Animation, Family, Adventure", English,507167399.6,72800000,US,63
Beverly Hills Ninja,10-04-1997,"Comedy, Action", English,502477498.8,102000000,AU,57
Joe Kidd,19-07-1972,Western, English,6330000,39780000,US,65
Crimes of Passion,14-02-1985,"Crime, Drama, Thriller", English,763072374.8,120000000,AU,65
My Own Private Idaho,26-03-1992,Drama, English,6402775,2500000,AU,71
Barb Wire,03-05-1996,"Science Fiction, Action", English,3793614,3460000,US,40
Fluke,02-06-1995,"Drama, Adventure, Family", English,211274365,15000000,US,72
Batman Unlimited: Monster Mayhem,04-08-2015,"Action, Animation, Family", English,326252132.8,172000000,US,64
Gold,02-02-2017,"Adventure, Drama, Thriller", English,14880939,20000000,AU,66
Bleed for This,04-11-2016,Drama, English,7171320,16000000,US,68
Love Hard,05-11-2021,"Comedy, Romance", English,594575394.8,96140000,AU,70
A Little Princess,10-05-1995,"Drama, Family, Fantasy", English,10015449,17000000,US,76
The Anomaly,04-07-2014,"Thriller, Action, Science Fiction", English,872039995.2,167400000,US,49
Scooby-Doo! and the Samurai Sword,07-04-2009,"Family, Mystery, Animation, Comedy, Action, Fantasy", English,504812775.4,198000000,AU,79
The Monkey King: Reborn,15-04-2021,"Animation, Action, Fantasy", Chinese,248318985.2,20000000,AU,71
An Ordinary Man,28-10-2017,"Action, Drama, War", English,211802400.4,6000000,US,64
The River Wild,30-09-1994,"Adventure, Action, Crime, Thriller", English,94215000,45000000,US,64
Vortex,23-10-2021,Drama, French,222230,26848000,AU,72
Wild Target,10-11-2010,"Action, Comedy", English,5314194,8000000,AU,64
After the Sunset,23-01-2005,"Action, Comedy, Crime, Drama", English,38329114,57000000,AU,61
Life Itself,21-09-2018,"Drama, Romance", English,7960474,10000000,US,73
El Cid,30-03-1962,"Action, Drama, History, Romance, War", English,257720413.2,6250000,AU,68
Dracula 3D,29-01-2013,"Horror, Romance, Thriller", English,1240261.6,7700000,AU,33
Like Mike,16-01-2003,"Family, Comedy, Fantasy", English,62432423,30000000,AU,61
Critters Attack!,25-04-2019,"Horror, Science Fiction, Comedy, TV Movie", English,508177168.2,150400000,US,58
Young Mother: What's Wrong With My Age?,30-04-2015,"Comedy, Romance", Korean,842846355.6,101800000,KR,40
With Every Heartbeat,29-07-2011,"Romance, Drama", Swedish,503388911.8,122200000,SE,71
Summer of 84,24-10-2018,"Thriller, Mystery, Drama, Horror", English,375194435.4,165000000,AU,69
One Piece: Strong World Episode 0,24-04-2010,"Action, Animation, Comedy", Japanese,582632450.4,158000000,JP,73
The Rum Diary,27-10-2011,"Comedy, Drama", English,21544732,45000000,US,59
The Piano,15-06-1993,"Drama, Romance", English,40207064,7000000,AU,74
C.I.Ape,28-09-2021,"Comedy, Family, Action, Science Fiction", English,544513308.6,113800000,US,56
Scooby-Doo! and the Curse of the 13th Ghost,25-03-2019,"Comedy, Family, Animation, Adventure, Mystery", English,38812872.4,9260980,AU,80
"BARDO, False Chronicle of a Handful of Truths",17-11-2022,"Comedy, Drama"," Spanish, Castilian",460177562,50600000,AU,71
Blood: The Last Vampire,29-05-2009,"Action, Adventure, Horror, Science Fiction, Thriller", English,5874530,30000000,AU,57
All Dogs Go to Heaven 2,29-03-1996,"Romance, Animation, Family, Adventure, Fantasy", English,8620678,6770000,US,59
The Fist of the Condor,04-04-2023,"Action, Drama"," Spanish, Castilian",178359863,183540000,US,0
Final Analysis,07-02-1992,"Drama, Thriller, Romance", English,28590665,32000000,US,57
21 & Over,07-03-2013,Comedy, English,48065672,13000000,AU,58
Valentine,02-02-2001,"Horror, Thriller", English,20384136,10000000,US,55
LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,04-06-2018,"Animation, Fantasy, Family", English,475111240,110800000,US,63
Hairspray,26-02-1988,"Comedy, Drama, Romance", English,202822861,75000000,US,69
The Doors,30-05-1991,"Music, Drama, History", English,34469241,40000000,AU,71
K.G.F: Chapter 1,21-12-2018,"Action, Crime, Drama", Kannada,637739380,113600000,IN,75
Saints and Soldiers: Airborne Creed,17-08-2012,"War, Drama, Action", English,608925937.8,123000000,US,56
HK: Forbidden Super Hero,13-04-2013,"Action, Comedy", Japanese,779893,16730000,JP,63
Hell Fest,01-02-2019,Horror, English,18294883,5500000,AU,56
The Lincoln Lawyer,31-03-2011,"Crime, Drama, Thriller", English,87145086,40000000,AU,72
Erotic Ghost Story III,01-01-1992,"Horror, Drama, Fantasy", Cantonese,1201428,3380017.8,HK,54
Lost Boys: The Tribe,20-11-2008,"Horror, Thriller, Comedy", English,830215344.6,105600000,AU,47
Love & Gelato,22-06-2022,"Romance, Comedy, Drama", English,385649598.4,122400000,US,54
Weaponized,01-03-2016,"Thriller, Action, Science Fiction", English,842846355.6,118800000,US,39
The Little Rascals Save the Day,01-04-2014,Comedy, English,97708392.4,8000000,US,61
My Name Is Nobody,19-12-1973,"Comedy, Western", Italian,598419966.6,78800000,IT,73
Return to House on Haunted Hill,03-10-2007,"Horror, Thriller", English,390377803.8,130200000,AU,56
The Agony and the Ecstasy,17-11-1966,"Drama, History", English,4000000,10000000,AU,71
Uncle Buck,21-12-1989,"Comedy, Drama, Family", English,79258538,15000000,AU,68
Ghost Shark,22-08-2013,"Horror, Science Fiction", English,811695751,127400000,US,52
Eurovision Song Contest: The Story of Fire Saga,26-06-2020,"Comedy, Music", English,441322392.2,51400000,AU,64
Children of the Corn II: The Final Sacrifice,29-01-1992,Horror, English,6980986,900000,US,48
Kate & Leopold,25-12-2001,"Romance, Fantasy, Comedy", English,76019048,48000000,US,63
Little Women,21-12-1994,"Drama, Romance", English,218838386,42000000,US,73
Little Women,21-12-1994,"Drama, Romance", English,50003303,15000000,US,73
Under the Tuscan Sun,20-11-2003,"Romance, Comedy", English,57490024,18000000,AU,68
The Young and Prodigious T.S. Spivet,26-10-2014,"Adventure, Drama, Family", English,357687,33000000,US,68
Death Wish 4: The Crackdown,06-11-1987,"Action, Crime, Drama", English,6880310,5000000,US,57
This Is 40,17-01-2013,Comedy, English,88215156,35000000,AU,58
Dennis the Menace Strikes Again!,14-07-1998,"Family, Comedy", English,350820991.4,88400000,US,54
Insomnia,05-09-2002,"Crime, Mystery, Thriller", English,113622499,46000000,AU,69
The Sex Of The Angels,04-05-2012,"Romance, Drama"," Spanish, Castilian",735949885.8,113000000,ES,66
London Fields,26-10-2018,"Crime, Thriller", English,433732,8000000,US,51
La Belle Noiseuse,04-09-1991,Drama, French,751654707.4,71400000,FR,73
Critters 3,11-12-1991,"Comedy, Horror, Science Fiction", English,754008066,70800000,AU,51
Navy Seals vs. Zombies,08-10-2015,"Horror, Action", English,56191,1181389,US,49
All the Devil's Men,07-12-2018,Action, English,65829,10770000,US,59
Planetarian: Hoshi no Hito,03-09-2016,"Animation, Drama", Japanese,274286661.6,80000000,JP,67
Rurouni Kenshin: Requiem for the Ishin Patriots,20-12-1997,"Animation, Action, Fantasy", Japanese,608857282,141280000,JP,65
Jane Eyre,09-09-2011,"Drama, Romance", English,34710627,26648000,GB,72
Royal Space Force - The Wings Of Honneamise,07-11-2007,"Animation, Science Fiction", Japanese,257720413.2,8000000,AU,69
Thunder Monk,06-04-2023,"Action, Comedy", Thai,175269998.8,198000000,TH,0
'71,07-11-2014,"Thriller, Action, Drama, War", English,3200000,11000000,AU,68
I Am Mother,13-06-2019,"Science Fiction, Thriller", English,643593,8580000,AU,67
Clownhouse,02-01-1989,Horror, English,97844961.8,200000,US,62
Fatima,01-01-2021,Drama, English,653988016.4,67800000,AU,74
De man uit Rome,06-04-2023,," Dutch, Flemish",1240261.6,100,NL,0
Rock Star,07-09-2001,"Music, Drama, Comedy", English,19317765,38000000,US,67
The Quest for Tom Sawyer's Gold,28-03-2023,"Adventure, Family", English,242235692,106600000,US,52
The Main Event,10-04-2020,"Family, Comedy", English,534705883.4,99000000,US,68
No Mercy,01-01-2019,"Action, Adventure, Thriller", Korean,367499604,121800000,KR,71
Doraemon: Nobita's Great Battle of the Mermaid King,06-03-2010,"Adventure, Family, Animation", Japanese,83686340,27642400,JP,71
Scooby-Doo! Moon Monster Madness,10-06-2015,"Adventure, Animation, Family, Comedy, Mystery, Science Fiction", English,640441071.8,171000000,AU,78
Missing in Action 2: The Beginning,06-03-1986,"Action, War", English,10755447,2410000,AU,59
Housesitter,30-07-1992,"Comedy, Romance", English,94,26,AU,62
Kartu Pos Wini,06-04-2023,"Drama, Romance", English,178359863,185534545.8,ID,0
Second Act,06-12-2018,"Romance, Comedy", English,63288854,15700000,AU,64
Young People Fucking,28-11-2008,"Comedy, Drama, Romance", English,5901645.8,1500000,AU,57
Benediction,23-12-2021,"Drama, History, War", English,313735614,199000000,AU,65
Killing Them Softly,30-07-2012,"Crime, Thriller", English,39238443,15000000,AU,60
Front of the Class,01-01-2008,"Drama, TV Movie", English,436644599.4,96800000,US,78
Asterix and Cleopatra,19-12-1968,"Family, Animation, Adventure, Comedy", French,583501475.2,110780000,FR,70
The Old Ways,25-08-2021,"Horror, Fantasy", English,709840720.6,148200000,AU,70
Endless Love,13-02-2014,"Drama, Romance", English,34718173,20000000,AU,69
Los perros,15-03-2018,Drama," Spanish, Castilian",266160413.6,96800000,CL,56
Deep,03-11-2017,"Animation, Family, Adventure", English,10972300,6000000,ES,60
Faster Than Light: the Dream of Interstellar Flight,07-06-2017,Documentary, English,345336673.4,81000000,US,60
Sergio,28-01-2020,Drama, English,200256889.4,16000000,US,67
Pawn,29-09-2020,"Comedy, Drama", Korean,612734678.6,141400000,KR,84
Dagon,12-10-2001,"Fantasy, Horror, Thriller", English,164909736.2,4800000,US,63
Pope Francis: A Man of His Word,18-05-2018,Documentary, English,2423465,3398000,US,73
Ghost in the Shell Arise - Border 2: Ghost Whispers,29-11-2013,"Action, Animation, Science Fiction, Thriller", Japanese,588592431,96400000,JP,72
Anonymous,28-10-2011,"Drama, History, Thriller", English,15815509,27500000,US,64
Blood Simple,27-06-1985,"Crime, Drama, Thriller", English,2730877,1500000,AU,73
Miracle in Cell No. 7,23-01-2013,"Drama, Comedy", Korean,80300000,473937.4,KR,79
Tootsie,17-12-1982,"Comedy, Romance", English,177200262,15000000,US,72
Return,10-02-2011,Drama, English,509726081,75500000,US,67
Ponniyin Selvan: Part I,30-09-2022,"Action, Adventure, Drama", Tamil,166926864.6,107000000,AU,73
Long Shot,02-05-2019,"Comedy, Romance", English,53624424,40000000,AU,67
Arlo the Alligator Boy,16-04-2021,"Animation, Comedy, Family", English,629825382.2,127600000,US,67
Live by Night,26-01-2017,"Crime, Drama, Thriller", English,21774432,65000000,AU,62
Sheena,17-08-1984,"Action, Adventure, Comedy, Fantasy, Science Fiction", English,5778353,25000000,US,57
Body of Lies,01-11-2008,"Action, Drama, Thriller", English,118556530,67500000,AU,66
Carne,01-05-1991,"Drama, Thriller, Crime", French,511934839.4,89180000,US,68
Illang: The Wolf Brigade,25-07-2018,"Science Fiction, Action, Thriller, Drama", Korean,165664419.4,16723043,KR,63
Snatched,03-05-2017,"Action, Comedy", English,60129558,42000000,AU,54
12 Mighty Orphans,08-09-2021,"History, Drama, Action", English,3615193,6517792,AU,74
The Visitors,27-01-1993,"Fantasy, Comedy", French,738519773.2,119400000,FR,71
Virus,14-01-1999,"Horror, Action, Science Fiction", English,30626690,75000000,US,54
Hotel Artemis,07-11-2018,"Thriller, Science Fiction, Action", English,13316627,15000000,AU,60
Gotti,15-06-2018,"Crime, Drama, History, Thriller", English,6601992,10000000,US,53
The Stepfather,16-10-2009,"Horror, Thriller", English,29227561,20000000,US,58
Network,01-12-1976,Drama, English,23689877,3800000,AU,79
Old Henry,01-10-2021,"Action, Western, Thriller", English,176741455.2,97060000,US,73
Burlesque,13-01-2011,"Drama, Romance", English,90552675,55000000,AU,72
Paradox,25-08-2017,"Crime, Action, Drama", Cantonese,666851201.2,122400000,HK,66
Arpeggio of Blue Steel -Ars Nova Cadenza-,03-10-2015,"Action, Science Fiction, Animation", Japanese,969857559.2,183200000,JP,77
Swept Away,23-05-2003,"Comedy, Romance", English,611032,10000000,IT,49
Blind Fury,21-09-1989,"Action, Thriller", English,2692037,46980000,AU,66
Deadly Excursion,28-01-2019,"Thriller, TV Movie", English,271939728.6,85600000,US,61
Cabin Fever 2: Spring Fever,21-08-2009,Horror, English,3898853.6,5000000,US,45
Patient Zero,07-11-2018,"Horror, Thriller, Action, Drama", English,768648895.8,117200000,AU,53
The Place Promised in Our Early Days,20-11-2004,"Animation, Adventure, Drama, Romance, Science Fiction", Japanese,426613741.8,142600000,JP,66
Solomon,15-12-1997,"History, Drama", English,563098352,103600000,US,60
Fail Safe,07-10-1964,"Drama, Thriller, War", English,409842405.4,130000000,US,78
The Diary of Anne Frank,18-03-1959,"Drama, History", English,117712286,3000000,US,72
The Ottoman Lieutenant,10-03-2017,"Romance, Drama, War", English,413844,40000000,US,62
Kiss and Kill,08-08-2017,"Mystery, Thriller, Romance", English,371673111.2,58800000,US,54
Cube Zero,15-10-2004,"Mystery, Science Fiction, Thriller", English,27830160,825000,US,57
He Got Game,01-05-1998,Drama, English,22411948,25000000,US,68
The Jungle Bunch,26-07-2017,"Adventure, Comedy, Family, Animation", French,328664924.4,87800000,FR,64
The Big Trip,27-04-2019,"Animation, Comedy, Adventure, Family", Russian,554873030.6,87800000,RU,70
The Prophecy II,20-01-1998,"Horror, Fantasy, Thriller", English,375764861,146200000,US,62
Hurray Mexico!,31-12-1932,Documentary," Spanish, Castilian",280052393,68500000,US,58
Persepolis,27-06-2007,"Animation, Drama", French,25397187,7300000,FR,79
ARQ,16-09-2016,"Science Fiction, Thriller", English,78202791.8,2000000,US,61
The To Do List,25-07-2013,"Comedy, Romance", English,4128828,1500000,AU,57
Shortbus,07-02-2007,"Romance, Drama, Comedy", English,1997497,2000000,AU,64
Cat on a Hot Tin Roof,29-08-1958,"Drama, Romance", English,17570324,3000000,US,77
The Guardian Brothers,01-09-2017,"Animation, Family, Fantasy", Chinese,92695917,10000000,AU,58
Cats,24-10-2019,"Animation, Family", Chinese,75568355,100000000,AU,68
Society,11-06-1992,"Comedy, Horror, Mystery", English,362804939.6,88000000,US,66
Knockin' on Heaven's Door,20-02-1997,"Comedy, Crime", German,790948055.8,124200000,DE,76
War of the Worlds 2: The Next Wave,18-03-2008,"Action, Science Fiction, Adventure", English,1261937,500000,US,41
Black Mask,07-11-1996,Action, Cantonese,448572309.6,66890000,HK,62
Lady Bloodfight,11-11-2016,"Action, Thriller", English,240033015.8,69400000,HK,67
Bad Santa,17-03-2004,"Drama, Comedy, Crime", English,77147031,18000000,AU,65
Death at a Funeral,28-04-2010,Comedy, English,48977233,21000000,AU,58
Death at a Funeral,28-04-2010,Comedy, English,47289148,20000000,AU,58
Space Buddies,03-02-2009,"Comedy, Adventure, Drama, Family", English,598541076,79600000,US,58
The Producers,26-09-2018,Comedy, English,134072628.2,947000,AU,71
K: Seven Stories Movie 6 - Circle Vision - Nameless Song,01-12-2018,"Animation, Action, Fantasy", Japanese,608857282,141280000,JP,65
Great Expectations,26-12-1946,"Romance, Drama, History", English,600518976.2,62571600,US,72
Ghost House,25-08-2017,"Horror, Thriller, Mystery", English,311918067.6,92400000,US,57
Hold the Dark,28-09-2018,"Thriller, Mystery, Crime", English,228388645.6,130200000,AU,54
Confessions of a Brazilian Call Girl,25-02-2011,Drama, Portuguese,411716817.2,80400000,BR,64
Herbie Goes to Monte Carlo,24-06-1977,"Romance, Comedy, Family, Action, Adventure", English,29000000,6570000,US,59
Young Detective Dee: Rise of the Sea Dragon,27-09-2013,"Action, Crime, Fantasy, Adventure", Chinese,98774891,23640000,AU,63
Puella Magi Madoka Magica the Movie Part II: Eternal,09-12-2012,"Thriller, Animation, Fantasy", Japanese,779116911.6,123000000,AU,76
Marvel Studios Assembled: The Making of Moon Knight,25-05-2022,Documentary, English,682429959.6,53600000,US,73
"Ebirah, Horror of the Deep",17-12-1966,"Science Fiction, Action, Fantasy", Japanese,3000000,6740000,JP,62
Housekeeper,26-03-2020,Romance, Korean,1569323844,201000000,KR,100
City of the Living Dead,11-08-1980,Horror, Italian,476680473.8,87000000,IT,63
Pleasure,26-01-2013,"Comedy, Drama", Swedish,838643421.2,133400000,SE,53
Madame Evening Glory,08-12-1976,Drama, Japanese,450005002.8,89200000,JP,46
The Electrical Life of Louis Wain,01-12-2022,"Drama, History, Comedy", English,550023168.8,105000000,AU,70
Nurse 3-D,07-02-2014,"Horror, Thriller", English,61302731.4,10000000,US,53
The Sandlot 2,03-05-2005,"Family, Comedy", English,715749875,184740000,US,59
Enter the Void,24-09-2010,"Fantasy, Drama", English,1467278,16000000,US,74
Pusher,30-08-1996,"Action, Crime, Drama, Thriller", Danish,191820413.2,965000,DK,70
Justice League: Secret Origins,17-11-2001,"Science Fiction, Animation, Action, Adventure", English,691623388,149900000,US,78
The Merciless,17-05-2017,"Action, Crime, Mystery", Korean,547705354.8,163200000,KR,72
A Turtle's Tale 2: Sammy's Escape from Paradise,13-12-2013,"Adventure, Animation", English,592951115.4,139400000,US,58
Blue Rain Osaka,08-07-1983,Drama, Japanese,171913639,86500000,JP,43
Loving Vincent,02-08-2017,"Animation, Drama, Mystery, History", English,44071758,5500000,AU,80
The Red Sea Diving Resort,28-07-2019,"Drama, Thriller, History", English,600790251.2,116600000,US,69
Confessions of a Teenage Drama Queen,17-02-2004,Comedy, English,33118854,15000000,US,56
I Love You Phillip Morris,18-01-2009,"Comedy, Crime, Drama, Romance", English,20768906,13000000,US,64
Before the Devil Knows You're Dead,20-03-2008,"Crime, Drama, Thriller", English,25005257,18000000,AU,71
Armored,25-02-2010,"Action, Crime, Drama, Thriller, Mystery", English,23661038,20000000,AU,57
The Zookeeper's Wife,04-05-2017,"Drama, History, War", English,26152835,20000000,AU,74
The Gunman,18-02-2015,"Action, Drama, Crime", English,24478613,40000000,AU,57
From Here to Eternity,18-10-2001,"War, Romance, Drama", English,30500000,1650000,AU,73
The Endless,09-08-2017,"Science Fiction, Horror, Thriller", English,956425,1000000,AU,63
Slumber,01-12-2017,Horror, English,338365977.2,95000000,US,53
Wake of Death,28-12-2004,Action, English,521918,14000000,US,59
Zulu,20-08-1964,"Action, Drama, History, War", English,1844228,16000000,AU,74
The Ritual: Black Nun,06-04-2023,Horror, Central Khmer,175269998.8,195000000,KH,0
Quick Change,13-07-1990,"Comedy, Crime", English,15260154,15000000,US,67
Happy Together,30-05-1997,"Drama, Romance", Cantonese,5000000,125000,HK,76
Hunt Club,04-04-2023,"Action, Thriller", English,683325581,137800000,US,50
The Sweetest Thing,25-07-2002,"Romance, Comedy", English,63078756,43000000,AU,55
Hart's War,15-02-2002,"Drama, War", English,33076815,70000000,US,64
Purpose of Reunion,06-08-2015,"Romance, Drama", Korean,865251451.2,138800000,KR,45
The Drawn Together Movie: The Movie!,18-03-2010,"Animation, Comedy", English,433727420.8,98400000,US,64
The Color of Money,19-02-1987,Drama, English,52293000,10000000,AU,68
Psycho-Pass: Sinners of the System - Case.2 First Guardian,15-02-2019,"Animation, Science Fiction, Crime", Japanese,650461717.2,175000000,JP,69
Kickboxer: Vengeance,02-09-2016,"Action, Drama", English,3160642.8,17000000,US,51
A Dark Place,12-04-2019,"Thriller, Mystery", English,243434798.2,98600000,US,60
Rise of the Zombies,27-10-2012,"Action, Horror, Thriller", English,858637629,101800000,US,40
Murder at 1600,11-12-1997,"Action, Drama, Mystery, Thriller, Crime", English,25804707,40000000,AU,61
To Leslie,09-03-2023,Drama, English,27322,26848000,AU,72
Lulu,01-04-2014,Drama, Danish,568184516.6,156600000,DK,57
The Full Monty,29-08-1997,Comedy, English,261249383,3500000,GB,70
Contract Killer,03-04-1998,"Action, Comedy, Thriller", Cantonese,548578964.6,93340000,AU,70
The Secret Scripture,07-12-2017,"Drama, Romance", English,152761,6600001.4,AU,73
The Killer,13-09-2017,"Action, Western", Portuguese,316205621.4,109000000,BR,62
Birth of the Dragon,13-09-2016,"Action, Drama", English,7220490,31000000,CA,58
Romance & Cigarettes,07-09-2007,"Comedy, Music, Romance", English,2945242,23890000,US,59
Dear Evan Hansen,09-12-2021,Drama, English,19200000,27500000,AU,64
Bill & Ted's Excellent Adventure,08-06-1990,"Adventure, Comedy, Science Fiction", English,40485039,10000000,AU,68
Kites,21-05-2010,"Drama, Action, Romance", Hindi,17155193,9200000,IN,72
West Side Story,13-12-1961,"Crime, Drama, Romance", English,74826329,100000000,US,73
West Side Story,13-12-1961,"Crime, Drama, Romance", English,47596274,6000000,US,73
When the Lights Went Out,14-09-2012,"Thriller, Drama, Horror", English,1181929,4581468,GB,57
The Good Shepherd,09-01-2007,"Drama, Thriller, History", English,100378271,80000000,AU,63
All About Eve,11-07-1951,Drama, English,8400000,1400000,AU,82
Hollywood Stargirl,03-06-2022,"Comedy, Romance, Music", English,485128025.2,121000000,AU,67
Luna,29-08-1979,Drama, Italian,305560367.8,95600000,IT,65
Pelet Tali Pocong,06-04-2023,Horror, English,175269998.8,195000000,ID,0
The Hobbit,27-11-1977,"Family, Fantasy, Animation, Adventure, TV Movie", English,244878035.8,3000000,US,66
Ghosts of Mars,24-08-2001,"Action, Horror, Science Fiction", English,14010832,28000000,US,52
Mary Shelley,26-07-2018,"Romance, Drama", English,460043611.2,118800000,AU,70
Si Saben Como me pongo Pa Que Me Invitan? 2,13-07-2022,Comedy," Spanish, Castilian",38139010,15541000,CO,30
Hot Bot,01-03-2016,"Comedy, Science Fiction", English,561361226.4,82100000,US,44
Royal Warriors,26-06-1986,"Crime, Action", Cantonese,518519804.4,104380000,HK,69
The Collini Case,18-04-2019,"Crime, Thriller, Drama", German,679785162.6,125360000,DE,73
Pola X,13-05-1999,"Drama, Romance", French,452180857.4,118008009.2,FR,57
After,08-04-2014,"Mystery, Thriller", English,57926850,14000000,AU,56
After,08-04-2014,"Mystery, Thriller", English,0,650000,AU,56
Bad Girls,22-04-1994,"Romance, Western", English,15240435,3940017.8,US,54
Pitch Black,18-05-2000,"Thriller, Science Fiction, Action", English,53182088,23000000,AU,68
Jesus,01-01-1999,History, Italian,175269998.8,213940000,IT,0
The Miseducation of Cameron Post,30-08-2018,Drama, English,2019874,900000,AU,69
The Sand,13-10-2015,"Horror, Science Fiction, Comedy", English,472333327.4,153800000,US,53
Cape Fear,20-07-1962,"Drama, Thriller", English,182291969,35000000,AU,74
Horseplay,17-09-2022,"Comedy, Drama"," Spanish, Castilian",182940447.4,84800000,UY,58
The Captain,30-09-2019,"Drama, Thriller", Chinese,528470911.2,104000000,CN,71
